"","X1","company","means_of_exchange","orig_yr","orig_loc_port_modern","orig_loc_region_modern","orig_loc_lat","orig_loc_long","dest_yr","dest_loc_port","dest_loc_region","dest_loc_lat","dest_loc_long","textile_quantity","textile_unit","textile_category","textile_name","textile_color_arch","textile_pattern_arch","textile_process_arch","textile_fiber_arch","textile_geography_arch","textile_quality_arch","textile_quality_inferred","value_per_piece","deb_dec","quant_ells","units_ells"
"3348",3348,"VOC","1 ship: Haringtuin",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Enkhuizen","Netherlands",52.3679,4.9035,410,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Mid-range",8.53048780487805,3497.5,NA,NA
"3349",3349,"VOC","1 ship: Generale Vrede",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,1165,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",12.6998283261803,14795.3,NA,NA
"3350",3350,"VOC","1 ship: Barneveld",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,971,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",14.7537847579815,14325.925,NA,NA
"3351",3351,"VOC","1 ship: Berbices",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,1329,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",16.517381489842,21951.6,NA,NA
"3352",3352,"VOC","1 ship: Grimmestein",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,880,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",11.0014772727273,9681.3,NA,NA
"3353",3353,"VOC","1 ship: Doornik",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,1020,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",16.4667401960784,16796.075,NA,NA
"3354",3354,"VOC","1 ship: Popkensburg",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,880,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",12.2338068181818,10765.75,NA,NA
"3355",3355,"VOC","1 ship: Herstelde Leeuw",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,1017,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",17.2788348082596,17572.575,NA,NA
"3356",3356,"VOC","1 ship: Zanderburg",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,1345,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",14.2944981412639,19226.1,NA,NA
"3357",3357,"VOC","1 ship: Westhoven",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,860,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",18.3776162790698,15804.75,NA,NA
"3358",3358,"VOC","1 ship: Horstendaal",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Delft","Netherlands",52.3679,4.9035,967,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",14.6666494312306,14182.65,NA,NA
"3359",3359,"VOC","1 ship: Schoteroog",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Delft","Netherlands",52.3679,4.9035,570,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",16.6353070175439,9482.125,NA,NA
"3360",3360,"VOC","1 ship: Ter Horst",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Rotterdam","Netherlands",52.3679,4.9035,874,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",15.5662471395881,13604.9,NA,NA
"3361",3361,"VOC","1 ship: Rijnestein",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Rotterdam","Netherlands",52.3679,4.9035,800,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",14.56959375,11655.675,NA,NA
"3362",3362,"VOC","1 ship: Huis te Hemert",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Hoorn","Netherlands",52.3679,4.9035,458,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",21.4125545851528,9806.95,NA,NA
"3363",3363,"VOC","1 ship: Beverwijk",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Hoorn","Netherlands",52.3679,4.9035,1005,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",16.1484328358209,16229.175,NA,NA
"3364",3364,"VOC","1 ship: Korssloot",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Enkhuizen","Netherlands",52.3679,4.9035,878,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",14.8201025056948,13012.05,NA,NA
"3365",3365,"VOC","1 ship: Raadhuis van Enkhuizen",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Enkhuizen","Netherlands",52.3679,4.9035,750,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",14.443,10832.25,NA,NA
"3366",3366,"VOC","1 ship: Ouwerkerk",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,320,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Mid-range",9.8565625,3154.1,NA,NA
"3367",3367,"VOC","1 ship: Huis te Loo",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,320,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",10.326953125,3304.625,NA,NA
"3368",3368,"VOC","3 ships: Koning Karel de Derde, Rijksdorp, Huis de Vlotter",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Bandar Abbas","Iran",27.1832,56.2666,720,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Mid-range",6.28072916666667,4522.125,NA,NA
"3369",3369,"VOC","1 ship: Barneveld",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Amsterdam","Netherlands",52.3679,4.9035,270,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Mid-range",8.69712962962963,2348.225,NA,NA
"3370",3370,"VOC","1 ship: Kokenge",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Amsterdam","Netherlands",52.3679,4.9035,80,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Expensive",10.94375,875.5,NA,NA
"3371",3371,"VOC","1 ship: Grimmestein",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Amsterdam","Netherlands",52.3679,4.9035,1040,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Mid-range",7.83810096153846,8151.625,NA,NA
"3372",3372,"VOC","1 ship: Zandenburg",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Zeeland","Netherlands",52.3679,4.9035,270,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Mid-range",8.6112962962963,2325.05,NA,NA
"3373",3373,"VOC","4 ships: Donkervliet, Karthago, Huis ten Donk, Charlois",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,NA,"Iran",27.1832,56.2666,240,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Mid-range",8.44927083333333,2027.825,NA,NA
"3374",3374,"VOC","1 ship: Bon",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,480,"pees",NA,"malmal",NA,NA,NA,NA,"Bengal",NA,"Mid-range",8.99442708333333,4317.325,NA,NA
"3375",3375,"VOC","1 ship: Unie",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Amsterdam","Netherlands",52.3679,4.9035,200,"pees",NA,"milmils",NA,NA,NA,NA,"Bengal",NA,"Mid-range",8.625,1725,NA,NA
"3376",3376,"VOC","1 ship: Berbices",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,100,"pees",NA,"milmils",NA,NA,NA,NA,"Bengal",NA,"Mid-range",8.625,862.5,NA,NA
"3377",3377,"VOC","1 ship: Koning Karel de Derde",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Delft","Netherlands",52.3679,4.9035,100,"pees",NA,"milmils",NA,NA,NA,NA,"Bengal",NA,"Mid-range",8.625,862.5,NA,NA
"3378",3378,"VOC","1 ship: Neptunus",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Rotterdam","Netherlands",52.3679,4.9035,200,"pees",NA,"milmils",NA,NA,NA,NA,"Bengal",NA,"Mid-range",8.43125,1686.25,NA,NA
"3379",3379,"VOC","1 ship: Berbices",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,92,"pees",NA,"milmils",NA,NA,NA,NA,"Bengal",NA,"Expensive",12.7967391304348,1177.3,NA,NA
"3380",3380,"VOC","1 ship: Zanderburg",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,100,"pees",NA,"milmils",NA,NA,NA,NA,"Bengal",NA,"Mid-range",8.48525,848.525,NA,NA
"3381",3381,"VOC","1 ship: Horstendaal",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Delft","Netherlands",52.3679,4.9035,100,"pees",NA,"milmils",NA,NA,NA,NA,"Bengal",NA,"Mid-range",7.8685,786.85,NA,NA
"3382",3382,"VOC","1 ship: Rijnestein",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Rotterdam","Netherlands",52.3679,4.9035,92,"pees",NA,"milmils",NA,NA,NA,NA,"Bengal",NA,"Expensive",12.4570652173913,1146.05,NA,NA
"3383",3383,"VOC","1 ship: Beverwijk",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Hoorn","Netherlands",52.3679,4.9035,92,"pees",NA,"milmils",NA,NA,NA,NA,"Bengal",NA,"Expensive",12.1089673913043,1114.025,NA,NA
"3384",3384,"VOC","1 ship: Korssloot",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Enkhuizen","Netherlands",52.3679,4.9035,100,"pees",NA,"milmils",NA,NA,NA,NA,"Bengal",NA,"Mid-range",8.1965,819.65,NA,NA
"3385",3385,"VOC","1 ship: Noordbeek",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,640,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Bengal",NA,"Inexpensive",1.85875,1189.6,NA,NA
"3386",3386,"VOC","1 ship: Barneveld",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,640,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Bengal",NA,NA,NA,NA,NA,NA
"3387",3387,"VOC","1 ship: Mijnden",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,480,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Bengal",NA,"Inexpensive",1.85901041666667,892.325,NA,NA
"3388",3388,"VOC","1 ship: Arion",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,480,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Bengal",NA,"Inexpensive",1.34125,643.8,NA,NA
"3389",3389,"VOC","1 ship: Herstelde Leeuw",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,640,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Bengal",NA,"Inexpensive",0.0026953125,1.725,NA,NA
"3390",3390,"VOC","1 ship: Oosterstein",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,480,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Bengal",NA,"Inexpensive",1.85875,892.2,NA,NA
"3391",3391,"VOC","1 ship: Wassenaar",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Delft","Netherlands",52.3679,4.9035,320,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Bengal",NA,"Inexpensive",1.85875,594.8,NA,NA
"3392",3392,"VOC","1 ship: Standvastigheid",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Rotterdam","Netherlands",52.3679,4.9035,160,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Bengal",NA,"Inexpensive",1.8240625,291.85,NA,NA
"3393",3393,"VOC","1 ship: Limburg",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Hoorn","Netherlands",52.3679,4.9035,160,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Bengal",NA,"Inexpensive",1.85875,297.4,NA,NA
"3394",3394,"VOC","1 ship: Huis te Hemert",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Enkhuizen","Netherlands",52.3679,4.9035,160,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Bengal",NA,"Inexpensive",1.85875,297.4,NA,NA
"3395",3395,"VOC","1 ship: Avonturier",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Enkhuizen","Netherlands",52.3679,4.9035,320,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Bengal",NA,"Inexpensive",1.276015625,408.325,NA,NA
"3396",3396,"VOC","1 ship: Huis te Bijweg (fluitschip)",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Ternate","Maluku, Indonesia",0.771,127.3695,160,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Bengal",NA,"Inexpensive",1.5075,241.2,NA,NA
"3397",3397,"VOC","1 ship: Ter Aa",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Ternate","Maluku, Indonesia",0.771,127.3695,320,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Bengal",NA,"Inexpensive",1.444609375,462.275,NA,NA
"3398",3398,"VOC","Schonewal",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,700,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.69203571428571,2584.425,NA,NA
"3399",3399,"VOC","Wateringen",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,800,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.45709375,2765.675,NA,NA
"3400",3400,"VOC","1 ship: Noordbeek",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,800,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",2.9075,2326,NA,NA
"3401",3401,"VOC","1 ship: Barneveld",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,700,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,NA,NA,NA,NA,NA
"3402",3402,"VOC","1 ship: Mijnden",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,700,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.36,2352,NA,NA
"3403",3403,"VOC","1 ship: Arion",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,700,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.20382142857143,2242.675,NA,NA
"3404",3404,"VOC","1 ship: Herstelde Leeuw",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,800,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.133875,2507.1,NA,NA
"3405",3405,"VOC","1 ship: Oosterstein",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,700,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.16603571428571,2216.225,NA,NA
"3406",3406,"VOC","1 ship: Wassenaar",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Delft","Netherlands",52.3679,4.9035,400,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.1035625,1241.425,NA,NA
"3407",3407,"VOC","1 ship: Standvastigheid",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Rotterdam","Netherlands",52.3679,4.9035,300,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.15875,947.625,NA,NA
"3408",3408,"VOC","1 ship: Limburg",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Hoorn","Netherlands",52.3679,4.9035,200,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.20925,641.85,NA,NA
"3409",3409,"VOC","1 ship: Huis te Hemert",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Enkhuizen","Netherlands",52.3679,4.9035,600,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.198875,1919.325,NA,NA
"3410",3410,"VOC","1 ship: Nieuwburg (Huis te)",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,NA,"Malabar, Southwest coast of India",10,76.25,100,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.7705,377.05,NA,NA
"3411",3411,"VOC","1 ship: Raadhuis van Enkhuizen",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,NA,"Thailand",8.4324,99.9599,500,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.084,1542,NA,NA
"3412",3412,"VOC","2 ships: Veenhuizen, Eikelenburg",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Malacca City","Malacca, Southwest Malaysia",2.1895,102.25,750,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.69443333333333,2770.825,NA,NA
"3413",3413,"VOC","1 ship: Susanna",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1710,"Jambi","Sumatra, Indonesia",-1.6101,103.6131,50,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Mid-range",6.145,307.25,NA,NA
"3414",3414,"VOC","1 ship: Taxisboom",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Jambi","Sumatra, Indonesia",-1.6101,103.6131,100,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Expensive",13.90375,1390.375,NA,NA
"3415",3415,"VOC","1 ship: Huis ter Duine",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1710,"Banten (or Bantam)","Northwest coast of Java, Indonesia",-6.4058,106.064,50,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.5025,175.125,NA,NA
"3416",3416,"VOC","1 ship: 't Ghijn",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Banten (or Bantam)","Northwest coast of Java, Indonesia",-6.4058,106.064,50,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",2.7245,136.225,NA,NA
"3417",3417,"VOC","1 ship: Theeboom",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Banda-Neira","Banda Islands, Maluku, Indonesia",-4.5549,129.8575,100,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.579,357.9,NA,NA
"3418",3418,"VOC","1 ship: Lokhorst",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Banda-Neira","Banda Islands, Maluku, Indonesia",-4.5549,129.8575,100,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.0265,302.65,NA,NA
"3419",3419,"VOC","2 ships: Hof van Ilpendam, Larique",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Ternate","Maluku, Indonesia",0.771,127.3695,300,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Mid-range",4.10083333333333,1230.25,NA,NA
"3420",3420,"VOC","1 ship: Peter en Paul",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,NA,"West Timor, Indonesia",-10.1771,123.607,50,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.5445,177.225,NA,NA
"3421",3421,"VOC","1 ship: Duivenvoorde",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Cape of Good Hope","South Africa",-34.3568,18.4739,500,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",2.9074,1453.7,NA,NA
"3422",3422,"VOC","1 ship: Unie",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Amsterdam","Netherlands",52.3679,4.9035,1100,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.3765,3714.15,NA,NA
"3423",3423,"VOC","1 ship: Amazone",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Amsterdam","Netherlands",52.3679,4.9035,700,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.21417857142857,2249.925,NA,NA
"3424",3424,"VOC","1 ship: Berbices",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,700,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.528,2469.6,NA,NA
"3425",3425,"VOC","1 ship: Schonewal",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,600,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.248875,1949.325,NA,NA
"3426",3426,"VOC","1 ship: Koning Karel de Derde",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Delft","Netherlands",52.3679,4.9035,600,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.317875,1990.725,NA,NA
"3427",3427,"VOC","1 ship: Neptunus",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Rotterdam","Netherlands",52.3679,4.9035,800,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.329125,2663.3,NA,NA
"3428",3428,"VOC","1 ship: Samson",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Hoorn","Netherlands",52.3679,4.9035,500,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.4674,1733.7,NA,NA
"3429",3429,"VOC","1 ship: Haringtuin",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Enkhuizen","Netherlands",52.3679,4.9035,400,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.432875,1373.15,NA,NA
"3430",3430,"VOC","1 ship: Generale Vrede",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,600,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.1335,1880.1,NA,NA
"3431",3431,"VOC","1 ship: Barneveld",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,600,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.508375,2105.025,NA,NA
"3432",3432,"VOC","1 ship: Berbices",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,600,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.49433333333333,2096.6,NA,NA
"3433",3433,"VOC","2 ships: Schoonderloo, Maleijer",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Padang","Sumatra, Indonesia",-0.947,100.4171,250,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.7101,927.525,NA,NA
"3434",3434,"VOC","1 ship: Herstelde Leeuw",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,500,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.24965,1624.825,NA,NA
"3435",3435,"VOC","1 ship: Huis te Loo",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,NA,"Thailand",8.4324,99.9599,499,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.17545090180361,1584.55,NA,NA
"3436",3436,"VOC","1 ship: Nederhoven",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,NA,"Thailand",8.4324,99.9599,300,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.64516666666667,1093.55,NA,NA
"3437",3437,"VOC","1 ship: Zanderburg",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,500,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.4554,1727.7,NA,NA
"3438",3438,"VOC","1 ship: Huis te Loo",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,NA,"Thailand",8.4324,99.9599,500,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Mid-range",4.072,2036,NA,NA
"3439",3439,"VOC","1 ship: Hof van Ilpendam",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Malacca City","Malacca, Southwest Malaysia",2.1895,102.25,1000,"pees",NA,"photas",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",3.518325,3518.325,NA,NA
