"","X1","company","means_of_exchange","orig_yr","orig_loc_port_modern","orig_loc_region_modern","orig_loc_lat","orig_loc_long","dest_yr","dest_loc_port","dest_loc_region","dest_loc_lat","dest_loc_long","textile_quantity","textile_unit","quant_ells","units_ells","textile_category","textile_name","textile_color_arch","textile_pattern_arch","textile_process_arch","textile_fiber_arch","textile_geography_arch","textile_quality_arch","textile_quality_inferred","value_per_piece","deb_dec"
"7499",7499,"VOC","3 ships: Huis ter Duine, Bredenhof, Duivenvoorde",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,4500,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.1889,850.05
"7500",7500,"VOC","4 ships: Popkensburg, Kasteel Batavia, Brug, Abbekerk",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,4500,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.189372222222222,852.175
"7501",7501,"VOC","1 ship: Overnes",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1000,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.189375,189.375
"7502",7502,"VOC","1 ship: Nieuwburg (Huis te)",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Semarang","Northeast coast of Java, Indonesia",-7.2651,112.745,1000,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.2,200
"7503",7503,"VOC","3 ships: Ijsselmonde, Gelukkig Uur, Langerak",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Padang","Sumatra, Indonesia",-0.947,100.4171,364,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.25,91
"7504",7504,"VOC","2 ships: Arion, Zanderhoef",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Nagasaki","Japan",32.7502,129.8776,100,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.2,20
"7505",7505,"VOC","1 ship: Bon",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Palembang","Sumatra, Indonesia",-2.9767,104.7287,2000,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.2,400
"7506",7506,"VOC","2 ships: Jordaan, Bombardeerder",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Jambi","Sumatra, Indonesia",-1.6101,103.6131,300,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.2,60
"7507",7507,"VOC","4 ships: Haak, Peter en Paul, Ter Eem, Hamer",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Ternate","Maluku, Indonesia",0.771,127.3695,6,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.2,1.2
"7508",7508,"VOC","1 ship: Bogaard",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,NA,"West Timor, Indonesia",-10.1771,123.607,2,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.2,0.4
"7509",7509,"VOC","1 ship: Bon",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Semarang","Northeast coast of Java, Indonesia",-7.2651,112.745,2500,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.2,500
"7510",7510,"VOC","2 ships: Bredenhof, Avonturier",1714,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1500,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.190016666666667,285.025
"7511",7511,"VOC","3 ships: Schonewal, Wateringen, Haringtuin",1714,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,3000,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.190025,570.075
"7512",7512,"VOC","1 ship: Naters",1715,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,500,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.1889,94.45
"7513",7513,"VOC","3 ships: Diemen, Raadhuis van Middelburg, Kiefhoek",1715,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,4000,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.1886125,754.45
"7514",7514,"VOC","1 ship: Wijnendaal",1715,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1000,"pees",NA,NA,NA,"gunizak",NA,NA,NA,NA,NA,NA,"Inexpensive",0.18845,188.45
"7515",7515,"VOC","1 ship: Noorderkwartier",1710,"Hoorn","Netherlands",52.3679,4.9035,1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,22,"pees",NA,NA,NA,"haardoek",NA,NA,NA,NA,NA,NA,"Mid-range",8.75,192.5
"7516",7516,"VOC","1 ship: Bellevliet",1711,"Zeeland","Netherlands",52.3679,4.9035,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,72,"pees",NA,NA,NA,"haardoek",NA,NA,NA,NA,NA,NA,"Inexpensive",1.58333333333333,114
"7517",7517,"VOC","1 ship: Bentveld",1712,"Amsterdam","Netherlands",52.3679,4.9035,1712,"Colombo","Sri Lanka",7.873,80.7717,120,"pees",NA,NA,NA,"haardoek",NA,NA,NA,NA,NA,NA,"Inexpensive",1.125625,135.075
"7518",7518,"VOC","1 ship: Loosdrecht",1715,"Amsterdam","Netherlands",52.3679,4.9035,1715,"Colombo","Sri Lanka",7.873,80.7717,36,"pees",NA,NA,NA,"haardoek",NA,NA,NA,NA,NA,NA,"Inexpensive",1.18402777777778,42.625
"7519",7519,"VOC","3 ships: Arendsduin, Veenhuizen, Oegstgeest",1710,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,3480,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",8.71644396551724,30333.225
"7520",7520,"VOC","3 ships: Suizermolen, Overnes, Huis te Bijweg (fluitschip)",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1440,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",7.86925347222222,11331.725
"7521",7521,"VOC","1 ship: Oudenaarde",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,480,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Expensive",11.9477083333333,5734.9
"7522",7522,"VOC","3 ships: Schonewal, Noorderkwartier, Naters",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,780,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",7.77592948717949,6065.225
"7523",7523,"VOC","2 ships: Huis ter Duine, Nederhoven",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,660,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Expensive",11.6195075757576,7668.875
"7524",7524,"VOC","1 ship: Vaderland Getrouw",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,240,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",6.71083333333333,1610.6
"7525",7525,"VOC","1 ship: Bennebroek",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,600,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",6.54145833333333,3924.875
"7526",7526,"VOC","1 ship: Wateringen",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Galle","Sri Lanka",7.873,80.7717,1320,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7527",7527,"VOC","1 ship: Wijnendaal",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Galle","Sri Lanka",7.873,80.7717,1260,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Inexpensive",2.03505952380952,2564.175
"7528",7528,"VOC","1 ship: Prins Eugenius",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,340,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Expensive",15.8719852941176,5396.475
"7529",7529,"VOC","1 ship: Berg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,540,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Expensive",10.7857407407407,5824.3
"7530",7530,"VOC","1 ship: Noorderkwartier",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,300,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",9.36283333333333,2808.85
"7531",7531,"VOC","1 ship: Rijnenberg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,360,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",5.79833333333333,2087.4
"7532",7532,"VOC","1 ship: Schellenberg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,300,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Expensive",11.0003333333333,3300.1
"7533",7533,"VOC","1 ship: Ganzenhoef (fluitschip)",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,240,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",7.84135416666667,1881.925
"7534",7534,"VOC","1 ship: Engewormer",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,300,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Expensive",10.65625,3196.875
"7535",7535,"VOC","3 ships: Huis ter Duine, Bredenhof, Duivenvoorde",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1920,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",9.42471354166667,18095.45
"7536",7536,"VOC","4 ships: Popkensburg, Kasteel Batavia, Brug, Abbekerk",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1620,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",8.12422839506173,13161.25
"7537",7537,"VOC","1 ship: Zuiderbeek",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,300,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",9.9965,2998.95
"7538",7538,"VOC","1 ship: Overnes",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,540,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",6.21055555555556,3353.7
"7539",7539,"VOC","1 ship: Rijssel",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,300,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Expensive",13.3118333333333,3993.55
"7540",7540,"VOC","1 ship: Beieren",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1710,"Semarang","Northeast coast of Java, Indonesia",-7.2651,112.745,15,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Expensive",11.3383333333333,170.075
"7541",7541,"VOC","2 ships: Bredenhof, Avonturier",1714,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1920,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",6.83872395833333,13130.35
"7542",7542,"VOC","3 ships: Schonewal, Wateringen, Haringtuin",1714,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,2760,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",9.7364402173913,26872.575
"7543",7543,"VOC","2 ships: Ganzenhoef (fluitschip), Strijkebolle",1715,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1620,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Mid-range",6.21385802469136,10066.45
"7544",7544,"VOC","7 ships: Mijnden, den Berg, Beverwaart, Huis ter Boede, Ellemeet, Arendsduin, Duivenvoorde",1713,NA,"Sri Lanka",7.873,80.7717,1714,NA,"Netherlands",52.3679,4.9035,2340,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0
"7545",7545,"VOC","11 ships: Samson, Amazone, Ouwerkerk, Noorderkwartier, Hoedekenskerke, Rijssel, Gamron, Engewormer, Abbekerk, de Brug, Mossel",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1714,NA,"Netherlands",52.3679,4.9035,2340,"pees",NA,NA,NA,"hammans",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0
"7546",7546,"VOC","1 ship: Jordaan",1715,"Jambi","Sumatra, Indonesia",-1.6101,103.6131,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,2000,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0.15075,301.5
"7547",7547,"VOC","1 ship: Unie",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0.11725,46.9
"7548",7548,"VOC","1 ship: Berbices",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,300,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0.1005,30.15
"7549",7549,"VOC","1 ship: Koning Karel de Derde",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Delft","Netherlands",52.3679,4.9035,100,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0.11725,11.725
"7550",7550,"VOC","1 ship: Neptunus",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Rotterdam","Netherlands",52.3679,4.9035,300,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0.11725,35.175
"7551",7551,"VOC","1 ship: Samson",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Hoorn","Netherlands",52.3679,4.9035,100,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0.11725,11.725
"7552",7552,"VOC","1 ship: Berbices",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,500,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0.18425,92.125
"7553",7553,"VOC","1 ship: Horstendaal",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Delft","Netherlands",52.3679,4.9035,125,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0.1842,23.025
"7554",7554,"VOC","1 ship: Ter Horst",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Rotterdam","Netherlands",52.3679,4.9035,125,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0.1842,23.025
"7555",7555,"VOC","1 ship: Beverwijk",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Hoorn","Netherlands",52.3679,4.9035,125,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0.1842,23.025
"7556",7556,"VOC","1 ship: Korssloot",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Enkhuizen","Netherlands",52.3679,4.9035,125,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0.1842,23.025
"7557",7557,"VOC","1 ship: Zuidpool",1712,"Jambi","Sumatra, Indonesia",-1.6101,103.6131,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,2000,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0.11725,234.5
"7558",7558,"VOC","1 ship: Wijnendaal",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Amsterdam","Netherlands",52.3679,4.9035,1,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Expensive",117.25,117.25
"7559",7559,"VOC","1 ship: Westhoven",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Zeeland","Netherlands",52.3679,4.9035,1000,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0.11725,117.25
"7560",7560,"VOC","1 ship: Neira",1711,"Jambi","Sumatra, Indonesia",-1.6101,103.6131,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1500,"pees",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0.11055,165.825
"7561",7561,"VOC","1 ship: Winnendael",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Texel","Netherlands",52.3679,4.9035,1000,"ps.",NA,NA,NA,"handrottingen",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0
"7562",7562,"VOC","3 ships: Rijnestein, Bredenhof, Lokhorst",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Nagasaki","Japan",32.7502,129.8776,6,"pees",NA,NA,NA,"heeresaai",NA,NA,NA,NA,NA,NA,"Expensive",80.0791666666667,480.475
"7563",7563,"VOC","3 ships: Charlois, Ouwerkerk, Abbekerk",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Nagasaki","Japan",32.7502,129.8776,11,"pees",NA,NA,NA,"heeresaai",NA,NA,NA,NA,NA,NA,"Expensive",80.8454545454545,889.3
"7564",7564,"VOC","1 ship: Raadhuis van Middelburg",1712,"Zeeland","Netherlands",52.3679,4.9035,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,15,"pees",NA,NA,NA,"heeresaai",NA,NA,NA,NA,NA,NA,"Expensive",61.9283333333333,928.925
"7565",7565,"VOC","2 ships: Risdam, Sleewijk",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Nagasaki","Japan",32.7502,129.8776,1,"pees",NA,NA,NA,"heeresaai",NA,NA,NA,NA,NA,NA,"Expensive",81.525,81.525
"7566",7566,"VOC","1 ship: Berbices",1711,"Zeeland","Netherlands",52.3679,4.9035,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,8,"pees",NA,NA,NA,"heeresaai",NA,NA,NA,NA,NA,NA,"Expensive",50.6375,405.1
"7567",7567,"VOC","1 ship: Duivenvoorde",1710,"Rotterdam","Netherlands",52.3679,4.9035,1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,2,"pees",NA,NA,NA,"heeresaai",NA,NA,NA,NA,NA,NA,"Expensive",75.85,151.7
"7568",7568,"VOC","1 ship: Bredenhof",1710,"Hoorn","Netherlands",52.3679,4.9035,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,2,"pees",NA,NA,NA,"heeresaai",NA,NA,NA,NA,NA,NA,"Expensive",60.775,121.55
"7569",7569,"VOC","1 ship: Raadhuis van Enkhuizen",1710,"Enkhuizen","Netherlands",52.3679,4.9035,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,2,"pees",NA,NA,NA,"heeresaai",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7570",7570,"VOC","1 ship: Vaderland Getrouw",1714,"Zeeland","Netherlands",52.3679,4.9035,1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,3,"pees",NA,NA,NA,"heeresaai",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7571",7571,"VOC","1 ship: Zandenburg",1711,"Amsterdam","Netherlands",52.3679,4.9035,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,8,"pees",NA,NA,NA,"heeresaai",NA,NA,NA,NA,NA,NA,"Expensive",81.9125,655.3
"7572",7572,"VOC","1 ship: Charlois",1711,"Rotterdam","Netherlands",52.3679,4.9035,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,3,"pees",NA,NA,NA,"heeresaai",NA,NA,NA,NA,NA,NA,"Expensive",78,234
"7573",7573,"VOC","1 ship: Vrijburg",1711,"Hoorn","Netherlands",52.3679,4.9035,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,3,"pees",NA,NA,NA,"heeresaai",NA,NA,NA,NA,NA,NA,"Expensive",63.2583333333333,189.775
"7574",7574,"VOC","1 ship: Ouwerkerk",1711,"Enkhuizen","Netherlands",52.3679,4.9035,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,3,"pees",NA,NA,NA,"heeresaai",NA,NA,NA,NA,NA,NA,"Expensive",62.4083333333333,187.225
"7575",7575,"VOC","1 ship: Bentveld",1712,"Amsterdam","Netherlands",52.3679,4.9035,1712,"Colombo","Sri Lanka",7.873,80.7717,48,"rol",NA,NA,NA,"hennepdoek",NA,NA,NA,NA,NA,NA,"Expensive",20.3854166666667,978.5
"7576",7576,"VOC","1 ship: Donkervliet",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Malacca City","Malacca, Southwest Malaysia",2.1895,102.25,100,"pees",NA,NA,"accessory","hoed",NA,NA,NA,NA,NA,NA,"Inexpensive",2.6285,262.85
"7577",7577,"VOC","2 ships: Overnes, Peter en Paul",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Ternate","Maluku, Indonesia",0.771,127.3695,150,"pees",NA,NA,"accessory","hoed",NA,NA,NA,NA,NA,NA,"Inexpensive",2.68266666666667,402.4
"7578",7578,"VOC","1 ship: Noorderkwartier",1715,"Amsterdam","Netherlands",52.3679,4.9035,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,93,"pees",NA,NA,"accessory","hoed",NA,NA,NA,NA,NA,NA,"Inexpensive",2.46424731182796,229.175
"7579",7579,"VOC","1 ship: Mijnden",1715,"Amsterdam","Netherlands",52.3679,4.9035,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,165,"pees",NA,NA,"accessory","hoed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7580",7580,"VOC","1 ship: Engewormer",1714,"Rotterdam","Netherlands",52.3679,4.9035,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,50,"pees",NA,NA,"accessory","hoed",NA,NA,NA,NA,NA,NA,"Inexpensive",2.9425,147.125
"7581",7581,"VOC","1 ship: Oudenaarde",1714,"Hoorn","Netherlands",52.3679,4.9035,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,66,"pees",NA,NA,"accessory","hoed",NA,NA,NA,NA,NA,NA,"Inexpensive",2.92234848484848,192.875
"7582",7582,"VOC","1 ship: Ter Eem",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,NA,"West Timor, Indonesia",-10.1771,123.607,2,"pees",NA,NA,"accessory","hoed",NA,NA,NA,NA,NA,NA,"Expensive",16.5,33
"7583",7583,"VOC","1 ship: Ter Eem",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,NA,"West Timor, Indonesia",-10.1771,123.607,3,"pees",NA,NA,"accessory","hoed",NA,NA,NA,NA,NA,NA,"Expensive",16.5,49.5
"7584",7584,"VOC","1 ship: Olifant",1712,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1712,"Trincomalee","Sri Lanka",7.873,80.7717,800,"pees",NA,NA,NA,"hoofddoek",NA,NA,NA,NA,NA,NA,"Inexpensive",0.2576875,206.15
"7585",7585,"VOC","1 ship: Noordbeek",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,50,"pees",NA,NA,NA,"jamdani",NA,"flowered",NA,NA,NA,NA,"Expensive",23.7155,1185.775
"7586",7586,"VOC","1 ship: Wassenaar",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,50,"pees",NA,NA,NA,"jamdani",NA,NA,NA,NA,NA,NA,"Expensive",23.7155,1185.775
"7587",7587,"VOC","1 ship: Bentveld",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,50,"pees",NA,NA,NA,"jamdani",NA,NA,NA,NA,NA,NA,"Expensive",23.7155,1185.775
"7588",7588,"VOC","1 ship: Lokhorst",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Zeeland","Netherlands",52.3679,4.9035,50,"pees",NA,NA,NA,"jamdani",NA,NA,NA,NA,NA,NA,"Expensive",25.273,1263.65
"7589",7589,"VOC","1 ship: Schellenberg",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Zeeland","Netherlands",52.3679,4.9035,50,"pees",NA,NA,NA,"jamdani",NA,NA,NA,NA,NA,NA,"Expensive",23.716,1185.8
"7590",7590,"VOC","1 ship: Ham",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Galle","Sri Lanka",7.873,80.7717,80,"pees",NA,NA,NA,"jammerjaars",NA,NA,NA,NA,NA,NA,"Expensive",28.7253125,2298.025
"7591",7591,"VOC","1 ship: Zandhorst",1710,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1710,"Galle","Sri Lanka",7.873,80.7717,80,"pees",NA,NA,NA,"jammerjaars",NA,NA,NA,NA,NA,NA,"Expensive",28.7253125,2298.025
